BCC Fe edge dislocation + rigid particle

17136 atoms
2 atom types

0.0 64.2923836376 xlo xhi
0.0 64.6086294397 ylo yhi
0.0 48.9586250987 zlo zhi

Masses

1 55.845
2 55.845

Atoms # atomic

207 1 2.47278399 4.03803934 20.98226790
208 1 1.64852266 4.03803934 18.65090480
209 1 4.12130664 4.03803934 18.65090480
210 1 3.29704531 4.03803934 16.31954170
211 1 5.76982930 4.03803934 16.31954170
212 1 4.94556797 4.03803934 13.98817860
213 1 7.41835196 4.03803934 13.98817860
214 1 6.59409063 4.03803934 11.65681550
215 1 9.06687462 4.03803934 11.65681550
216 1 8.24261329 4.03803934 9.32545240
217 1 10.71539727 4.03803934 9.32545240
218 1 9.89113594 4.03803934 6.99408930
219 1 12.36391993 4.03803934 6.99408930
220 1 11.53965860 4.03803934 4.66272620
221 1 14.01244259 4.03803934 4.66272620
222 1 13.18818126 4.03803934 2.33136310
223 1 15.66096525 4.03803934 2.33136310
224 1 14.83670392 4.03803934 0.00000000
225 1 17.30948790 4.03803934 0.00000000
226 1 0.82426133 2.01901967 26.81067565
227 1 -0.00000000 2.01901967 24.47931255
228 1 2.47278399 2.01901967 24.47931255
229 1 1.64852266 2.01901967 22.14794945
230 1 4.12130664 2.01901967 22.14794945
231 1 3.29704531 2.01901967 19.81658635
232 1 5.76982930 2.01901967 19.81658635
233 1 4.94556797 2.01901967 17.48522325
234 1 7.41835196 2.01901967 17.48522325
235 1 6.59409063 2.01901967 15.15386015
236 1 9.06687462 2.01901967 15.15386015
237 1 8.24261329 2.01901967 12.82249705
238 1 10.71539727 2.01901967 12.82249705
239 1 9.89113594 2.01901967 10.49113395
240 1 12.36391993 2.01901967 10.49113395
241 1 11.53965860 2.01901967 8.15977085
242 1 14.01244259 2.01901967 8.15977085
243 1 13.18818126 2.01901967 5.82840775
244 1 15.66096525 2.01901967 5.82840775
245 1 14.83670392 2.01901967 3.49704465
246 1 17.30948790 2.01901967 3.49704465
247 1 16.48522657 2.01901967 1.16568155
248 1 18.95801056 2.01901967 1.16568155
249 1 0.82426133 0.00000000 30.30772030
250 1 0.00000000 0.00000000 27.97635720
251 1 2.47278399 0.00000000 27.97635720
252 1 1.64852266 0.00000000 25.64499410
253 1 4.12130664 0.00000000 25.64499410
254 1 3.29704531 0.00000000 23.31363100
255 1 5.76982930 0.00000000 23.31363100
256 1 4.94556797 0.00000000 20.98226790
257 1 7.41835196 0.00000000 20.98226790
258 1 6.59409063 0.00000000 18.65090480
259 1 9.06687462 0.00000000 18.65090480
260 1 8.24261329 0.00000000 16.31954170
261 1 10.71539727 0.00000000 16.31954170
262 1 9.89113594 0.00000000 13.98817860
263 1 12.36391993 0.00000000 13.98817860
264 1 11.53965860 0.00000000 11.65681550
265 1 14.01244259 0.00000000 11.65681550
266 1 13.18818126 0.00000000 9.32545240
267 1 15.66096525 0.00000000 9.32545240
268 1 14.83670392 0.00000000 6.99408930
269 1 17.30948790 0.00000000 6.99408930
270 1 16.48522657 0.00000000 4.66272620
271 1 18.95801056 0.00000000 4.66272620
272 1 18.13374923 0.00000000 2.33136310
273 1 20.60653322 0.00000000 2.33136310
274 1 19.78227189 0.00000000 -0.00000000
275 1 22.25505587 0.00000000 -0.00000000
276 1 0.82426133 20.19019670 2.33136310
277 1 0.00000000 20.19019670 0.00000000
278 1 2.47278399 20.19019670 -0.00000000
279 1 0.82426133 18.17117703 5.82840775
280 1 0.00000000 18.17117703 3.49704465
281 1 2.47278399 18.17117703 3.49704465
282 1 1.64852266 18.17117703 1.16568155
283 1 4.12130664 18.17117703 1.16568155
